"File","Line","Pattern","Text"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","75","\u00E1\u00BB","<a class=""text-sm font-semibold text-primary"" href=""<?= URLROOT; ?>/recipes"">CĂ´ng thá»©c</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","76","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/ingredients"">NguyĂªn liá»‡u</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","78","\u00C4","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/posts"">Cá»™ng Ä‘á»“ng</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","78","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/posts"">Cá»™ng Ä‘á»“ng</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","83","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/recipes/my"">CĂ´ng thá»©c cá»§a tĂ´i</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","84","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/quizzes/my-certificates"">Chá»©ng nháº­n</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","96","\u00C6","<div class=""px-3 py-4 text-sm text-slate-500"">ChÆ°a cĂ³ thĂ´ng bĂ¡o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","121","\u00E1\u00BB","Má»Ÿ"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","131","\u00C6","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/profile"">Há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","131","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/profile"">Há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","143","\u00C4","<a class=""rounded-xl bg-primary px-4 py-2 text-sm font-bold text-white"" href=""<?= URLROOT; ?>/register"">ÄÄƒng kĂ½</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","153","\u00C4","<a class=""brand"" href=""<?= URLROOT; ?>/"">Website Náº¥u Ä‚n</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","155","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/recipes"">CĂ´ng thá»©c</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","156","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/ingredients"">NguyĂªn liá»‡u</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","158","\u00C4","<a href=""<?= URLROOT; ?>/posts"">Cá»™ng Ä‘á»“ng</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","158","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/posts"">Cá»™ng Ä‘á»“ng</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","166","\u00C6","<div style=""padding:8px;color:#666;"">ChÆ°a cĂ³ thĂ´ng bĂ¡o.</div>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","187","\u00E1\u00BB","style=""border:1px solid #fdba74;border-radius:6px;padding:2px 8px;text-decoration:none;font-size:12px;color:#c2410c;background:#fff;"">Má»Ÿ</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","197","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/recipes/my"">CĂ´ng thá»©c cá»§a tĂ´i</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","198","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/quizzes/my-certificates"">Chá»©ng nháº­n</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","199","\u00C6","<a href=""<?= URLROOT; ?>/profile"">Há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","199","\u00E1\u00BB","<a href=""<?= URLROOT; ?>/profile"">Há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","211","\u00C4","<a href=""<?= URLROOT; ?>/register"">ÄÄƒng kĂ½</a>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","220","\u00E2\u20AC","TrAĂ¯Â¿Â½Ă‚Â»Ă‚Â£ lĂ„â€Ă‚Â½ Chat"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","225","\u00E2\u20AC","<button type=""button"" data-chat-close class=""text-xs font-semibold text-slate-500"">AĂ¯Â¿Â½Ă‚ÂĂ„â€Ă‚Â³ng</button>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","230","\u00C2\s","<button type=""button"" data-chat-quick=""TĂ„â€Ă‚Â´i muAĂ¯Â¿Â½Ă‚Â»Ă¢â‚¬Ëœn vĂ„â€Ă‚Â o tĂ„â€Ă‚Â i khoAĂ¯Â¿Â½Ă‚ÂºĂ‚Â£n"" class=""rounded-full border border-slate-300 px-3 py-1 text-xs text-slate-700"">VĂ„â€Ă‚Â o tĂ„â€Ă‚Â i khoAĂ¯Â¿Â½Ă‚ÂºĂ‚Â£n</button>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","230","\u00E2\u20AC","<button type=""button"" data-chat-quick=""TĂ„â€Ă‚Â´i muAĂ¯Â¿Â½Ă‚Â»Ă¢â‚¬Ëœn vĂ„â€Ă‚Â o tĂ„â€Ă‚Â i khoAĂ¯Â¿Â½Ă‚ÂºĂ‚Â£n"" class=""rounded-full border border-slate-300 px-3 py-1 text-xs text-slate-700"">VĂ„â€Ă‚Â o tĂ„â€Ă‚Â i khoAĂ¯Â¿Â½Ă‚ÂºĂ‚Â£n</button>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","231","\u00E2\u20AC","<button type=""button"" data-chat-quick=""CĂ„â€Ă‚Â³ mĂ„â€Ă‚Â³n AĂ¯Â¿Â½Ă†â€™n Ă„â€Ă‚Â­t calo khĂ„â€Ă‚Â´ng?"" class=""rounded-full border border-slate-300 px-3 py-1 text-xs text-slate-700"">MĂ„â€Ă‚Â³n Ă„â€Ă‚Â­t calo</button>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","235","\u00E2\u20AC","<input type=""text"" data-chat-input class=""min-w-0 flex-1 rounded-xl border border-slate-300 px-3 py-2 text-sm"" placeholder=""NhAĂ¯Â¿Â½Ă‚ÂºĂ‚Â­p cĂ„â€Ă‚Â¢u hAĂ¯Â¿Â½Ă‚Â»Ă‚Âi..."" maxlength=""300"">"
"D:\xampp\htdocs\cooking_website\app\views\quizzes\show.php","44","\u00C3","Đã có chứng nhận. Mã chứng nhận: <strong><?= htmlspecialchars((string) ($certificate['certificate_code'] ?? ''), ENT_QUOTES, 'UTF-8'); ?></strong>"
"D:\xampp\htdocs\cooking_website\app\views\quizzes\show.php","246","\u00C3","timerEl.textContent = 'Đã hết thời gian. Đang nộp bài...';"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","52","\u00C4","<label class=""mb-2 block text-sm font-semibold text-slate-700"">Tags mĂ„â€Ă‚Â³n Ä‚â€Ă†â€™n</label>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","52","\u00E2\u20AC","<label class=""mb-2 block text-sm font-semibold text-slate-700"">Tags mĂ„â€Ă‚Â³n Ä‚â€Ă†â€™n</label>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","146","\u00C4","<button class=""rounded-xl border border-primary px-5 py-3 font-semibold text-primary hover:bg-primary hover:text-white"" type=""submit"" name=""action"" value=""save"">LÄ‚â€ Ă‚Â°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","146","\u00E2\u20AC","<button class=""rounded-xl border border-primary px-5 py-3 font-semibold text-primary hover:bg-primary hover:text-white"" type=""submit"" name=""action"" value=""save"">LÄ‚â€ Ă‚Â°u</button>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","172","\u00C4","<input class=""w-full rounded-lg border border-slate-200 px-3 py-2"" type=""text"" name=""ingredient_unit[]"" placeholder=""muÄ‚Â¡Ă‚Â»Ă¢â‚¬â€ng"">"
"D:\xampp\htdocs\cooking_website\app\views\recipes\create.php","172","\u00E2\u20AC","<input class=""w-full rounded-lg border border-slate-200 px-3 py-2"" type=""text"" name=""ingredient_unit[]"" placeholder=""muÄ‚Â¡Ă‚Â»Ă¢â‚¬â€ng"">"
"D:\xampp\htdocs\cooking_website\app\views\recipes\edit.php","54","\u00C4","<label class=""mb-2 block text-sm font-semibold text-slate-700"">Tags mĂ„â€Ă‚Â³n Ä‚â€Ă†â€™n</label>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\edit.php","54","\u00E2\u20AC","<label class=""mb-2 block text-sm font-semibold text-slate-700"">Tags mĂ„â€Ă‚Â³n Ä‚â€Ă†â€™n</label>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\edit.php","222","\u00C4","<input class=""w-full rounded-lg border border-slate-200 px-3 py-2"" type=""text"" name=""ingredient_unit[]"" placeholder=""muÄ‚Â¡Ă‚Â»Ă¢â‚¬â€ng"">"
"D:\xampp\htdocs\cooking_website\app\views\recipes\edit.php","222","\u00E2\u20AC","<input class=""w-full rounded-lg border border-slate-200 px-3 py-2"" type=""text"" name=""ingredient_unit[]"" placeholder=""muÄ‚Â¡Ă‚Â»Ă¢â‚¬â€ng"">"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","14","\u00C3","'Đã đăng' => 'bg-emerald-100 text-emerald-700',"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","19","\u00C3","'Đã lưu' => 'bg-purple-100 text-purple-700',"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","37","\u00C3","<p class=""mt-1 text-slate-500"">Quản lý công thức đã đăng, hoàn thiện, nháp và các công thức bạn đã lưu.</p>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","51","\u00C3","<a class=""border-b-2 pb-3 <?= $active === 'published' ? 'border-primary text-primary' : 'border-transparent text-slate-500 hover:text-primary'; ?>"" href=""<?= URLROOT; ?>/recipes/my?group=published"">Đã đăng (<?= (int) ($counts['published'] ?? 0); ?>)</a>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","54","\u00C3","<a class=""border-b-2 pb-3 <?= $active === 'saved' ? 'border-primary text-primary' : 'border-transparent text-slate-500 hover:text-primary'; ?>"" href=""<?= URLROOT; ?>/recipes/my?group=saved"">Đã lưu (<?= (int) ($counts['saved'] ?? 0); ?>)</a>"
"D:\xampp\htdocs\cooking_website\app\views\recipes\my_recipes.php","157","\u00C3","<span class=""text-xs text-slate-500"">Đã lưu từ người khác</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\create.php","14","\u00C3","<div class=""mb-4 rounded-xl border border-emerald-200 bg-emerald-50 p-4 text-sm text-emerald-700"">Đã gửi mẹo vặt. Vui lòng chờ duyệt.</div>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","69","\u00C4","<span class=""text-xs text-slate-400"">Ä‚Â¢Ă¢â‚¬Â°Ă‹â€  5 phĂ„â€Ă‚Âºt Ä‚â€Ă¢â‚¬ËœÄ‚Â¡Ă‚Â»Ă‚Âc</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","69","\u00E2\u20AC","<span class=""text-xs text-slate-400"">Ä‚Â¢Ă¢â‚¬Â°Ă‹â€  5 phĂ„â€Ă‚Âºt Ä‚â€Ă¢â‚¬ËœÄ‚Â¡Ă‚Â»Ă‚Âc</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","84","\u00C4","<p class=""mb-1 text-sm font-bold leading-none text-slate-900""><?= htmlspecialchars((string) ($tip['author_name'] ?? 'NgÄ‚â€ Ă‚Â°Ä‚Â¡Ă‚Â»Ă‚Âi Ä‚â€Ă¢â‚¬ËœÄ‚â€Ă†â€™ng'), ENT_QUOTES, 'UTF-8'); ?></p>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","84","\u00E2\u20AC","<p class=""mb-1 text-sm font-bold leading-none text-slate-900""><?= htmlspecialchars((string) ($tip['author_name'] ?? 'NgÄ‚â€ Ă‚Â°Ä‚Â¡Ă‚Â»Ă‚Âi Ä‚â€Ă¢â‚¬ËœÄ‚â€Ă†â€™ng'), ENT_QUOTES, 'UTF-8'); ?></p>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","130","\u00C4","<span class=""flex size-10 items-center justify-center text-sm font-semibold text-slate-400"">Ä‚Â¢Ă¢â€Â¬Ă‚Â¦</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","130","\u00E2\u20AC","<span class=""flex size-10 items-center justify-center text-sm font-semibold text-slate-400"">Ä‚Â¢Ă¢â€Â¬Ă‚Â¦</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","144","\u00C4","<span class=""flex size-10 items-center justify-center text-sm font-semibold text-slate-400"">Ä‚Â¢Ă¢â€Â¬Ă‚Â¦</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\index.php","144","\u00E2\u20AC","<span class=""flex size-10 items-center justify-center text-sm font-semibold text-slate-400"">Ä‚Â¢Ă¢â€Â¬Ă‚Â¦</span>"
"D:\xampp\htdocs\cooking_website\app\views\tips\my.php","6","\u00C3","'approved' => 'Đã duyệt',"
"D:\xampp\htdocs\cooking_website\app\views\tips\partials\sidebar.php","41","\u00C3","$actionSaveLabelOn = 'Đã lưu mẹo';"
"D:\xampp\htdocs\cooking_website\app\views\tips\partials\sidebar.php","43","\u00C3","$actionSaveSuccessToast = 'Đã cập nhật lưu mẹo vặt.';"
"D:\xampp\htdocs\cooking_website\app\views\tips\partials\sidebar.php","56","\u00C3","$actionReportSuccessToast = 'Đã gửi báo cáo mẹo vặt.';"
"D:\xampp\htdocs\cooking_website\app\views\tips\show.php","24","\u00C3","'tip_reported' => 'Đã gửi báo cáo mẹo vặt. Cảm ơn bạn đã phản hồi.',"
"D:\xampp\htdocs\cooking_website\app\views\tips\show.php","25","\u00C3","'tip_reported_exists' => 'Bạn đã báo cáo mẹo vặt này trước đó.',"
"D:\xampp\htdocs\cooking_website\app\views\tips\show.php","26","\u00C3","'tip_saved' => 'Đã lưu mẹo vặt.',"
"D:\xampp\htdocs\cooking_website\app\views\tips\show.php","27","\u00C3","'tip_unsaved' => 'Đã bỏ lưu mẹo vặt.',"
"D:\xampp\htdocs\cooking_website\app\views\tips\show.php","100","\u00C3","$reportModalSuccessToast = 'Đã gửi báo cáo mẹo vặt.';"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","12","\u00C6","$name = trim((string) ($profileUser['name'] ?? 'NgÆ°á»i dĂ¹ng'));"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","12","\u00E1\u00BB","$name = trim((string) ($profileUser['name'] ?? 'NgÆ°á»i dĂ¹ng'));"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","14","\u00C6","$name = 'NgÆ°á»i dĂ¹ng';"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","14","\u00E1\u00BB","$name = 'NgÆ°á»i dĂ¹ng';"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","24","\u00C6","? ($isOwner ? 'Danh sĂ¡ch ngÆ°á»i theo dĂµi báº¡n' : 'Danh sĂ¡ch ngÆ°á»i theo dĂµi tĂ i khoáº£n nĂ y')"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","24","\u00E1\u00BB","? ($isOwner ? 'Danh sĂ¡ch ngÆ°á»i theo dĂµi báº¡n' : 'Danh sĂ¡ch ngÆ°á»i theo dĂµi tĂ i khoáº£n nĂ y')"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","25","\u00C4",": ($isOwner ? 'Danh sĂ¡ch báº¡n Ä‘ang theo dĂµi' : 'Danh sĂ¡ch tĂ i khoáº£n nĂ y Ä‘ang theo dĂµi');"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","69","\u00C6","$itemName = trim((string) ($item['name'] ?? 'NgÆ°á»i dĂ¹ng'));"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","69","\u00E1\u00BB","$itemName = trim((string) ($item['name'] ?? 'NgÆ°á»i dĂ¹ng'));"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","71","\u00C6","$itemName = 'NgÆ°á»i dĂ¹ng';"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","71","\u00E1\u00BB","$itemName = 'NgÆ°á»i dĂ¹ng';"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","165","\u00C4","data-text-following=""Äang theo dĂµi"""
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","169","\u00C4","Äang theo dĂµi"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","188","\u00C4","data-text-following=""Äang theo dĂµi"""
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","206","\u00C6","onsubmit=""return confirm('Báº¡n cĂ³ muá»‘n loáº¡i bá» theo dĂµi cá»§a ngÆ°á»i nĂ y khĂ´ng?');"">"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","206","\u00E1\u00BB","onsubmit=""return confirm('Báº¡n cĂ³ muá»‘n loáº¡i bá» theo dĂµi cá»§a ngÆ°á»i nĂ y khĂ´ng?');"">"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","230","\u00C4","<a class=""text-xs font-semibold text-slate-500 hover:text-slate-900"" href=""<?= URLROOT; ?>/users/<?= $profileUserId; ?>"">ÄĂ³ng</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","247","\u00C6","'followers' => 'ChÆ°a cĂ³ ngÆ°á»i theo dĂµi trong danh sĂ¡ch nĂ y.',"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","247","\u00E1\u00BB","'followers' => 'ChÆ°a cĂ³ ngÆ°á»i theo dĂµi trong danh sĂ¡ch nĂ y.',"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","248","\u00C6","'friends' => 'ChÆ°a cĂ³ báº¡n bĂ¨.',"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","249","\u00C6","default => 'Báº¡n chÆ°a theo dĂµi ai trong danh sĂ¡ch nĂ y.',"
"D:\xampp\htdocs\cooking_website\app\views\user\connections.php","308","\u00C4","? (button.dataset.textFollowing || 'Äang theo dĂµi')"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","32","\u00C4","$bio = 'YĂªu náº¥u Äƒn vĂ  chia sáº» ná»™i dung má»—i ngĂ y.';"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","32","\u00E1\u00BB","$bio = 'YĂªu náº¥u Äƒn vĂ  chia sáº» ná»™i dung má»—i ngĂ y.';"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","39","\u00C4","'report_user_success' => 'ÄĂ£ gá»­i bĂ¡o cĂ¡o tĂ i khoáº£n.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","39","\u00E1\u00BB","'report_user_success' => 'ÄĂ£ gá»­i bĂ¡o cĂ¡o tĂ i khoáº£n.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","40","\u00C4","'report_user_exists' => 'Báº¡n Ä‘Ă£ bĂ¡o cĂ¡o tĂ i khoáº£n nĂ y trÆ°á»›c Ä‘Ă³.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","40","\u00C6","'report_user_exists' => 'Báº¡n Ä‘Ă£ bĂ¡o cĂ¡o tĂ i khoáº£n nĂ y trÆ°á»›c Ä‘Ă³.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","40","\u00E1\u00BB","'report_user_exists' => 'Báº¡n Ä‘Ă£ bĂ¡o cĂ¡o tĂ i khoáº£n nĂ y trÆ°á»›c Ä‘Ă³.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","41","\u00E1\u00BB","'report_reason_required' => 'Vui lĂ²ng chá»n lĂ½ do bĂ¡o cĂ¡o.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","42","\u00E1\u00BB","'cannot_report_self' => 'Báº¡n khĂ´ng thá»ƒ bĂ¡o cĂ¡o chĂ­nh mĂ¬nh.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","43","\u00C4","'block_user_success' => 'ÄĂ£ cháº·n tĂ i khoáº£n nĂ y.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","44","\u00C4","'block_user_exists' => 'TĂ i khoáº£n nĂ y Ä‘Ă£ náº±m trong danh sĂ¡ch cháº·n.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","45","\u00E1\u00BB","'cannot_block_self' => 'Báº¡n khĂ´ng thá»ƒ tá»± cháº·n chĂ­nh mĂ¬nh.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","46","\u00E1\u00BB","'user_action_failed' => 'KhĂ´ng thá»ƒ thá»±c hiá»‡n thao tĂ¡c nĂ y lĂºc nĂ y.',"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","66","\u00C4","<img class=""h-32 w-32 rounded-full border-4 border-white object-cover shadow-lg shadow-black/5 md:h-40 md:w-40"" src=""<?= htmlspecialchars($avatarUrl, ENT_QUOTES, 'UTF-8'); ?>"" alt=""áº¢nh Ä‘áº¡i diá»‡n"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","66","\u00E1\u00BB","<img class=""h-32 w-32 rounded-full border-4 border-white object-cover shadow-lg shadow-black/5 md:h-40 md:w-40"" src=""<?= htmlspecialchars($avatarUrl, ENT_QUOTES, 'UTF-8'); ?>"" alt=""áº¢nh Ä‘áº¡i diá»‡n"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","75","\u00E2\u20AC","<p class=""font-medium text-slate-500""><?= htmlspecialchars($handle, ENT_QUOTES, 'UTF-8'); ?> â€¢ ThĂ nh viĂªn</p>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","80","\u00C6","<a class=""flex h-10 items-center justify-center rounded-lg border-2 border-slate-200 bg-white px-6 text-sm font-bold text-slate-700 hover:bg-slate-50"" href=""<?= URLROOT; ?>/profile/edit"">Sá»­a há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","80","\u00E1\u00BB","<a class=""flex h-10 items-center justify-center rounded-lg border-2 border-slate-200 bg-white px-6 text-sm font-bold text-slate-700 hover:bg-slate-50"" href=""<?= URLROOT; ?>/profile/edit"">Sá»­a há»“ sÆ¡</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","81","\u00C4","<a class=""flex h-10 items-center justify-center rounded-lg bg-primary px-6 text-sm font-bold text-white hover:brightness-105"" href=""<?= URLROOT; ?>/recipes/create"">ÄÄƒng cĂ´ng thá»©c</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","81","\u00E1\u00BB","<a class=""flex h-10 items-center justify-center rounded-lg bg-primary px-6 text-sm font-bold text-white hover:brightness-105"" href=""<?= URLROOT; ?>/recipes/create"">ÄÄƒng cĂ´ng thá»©c</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","84","\u00C4","<span class=""flex h-10 items-center justify-center rounded-lg border-2 border-rose-200 bg-rose-50 px-6 text-sm font-bold text-rose-700"">ÄĂ£ cháº·n</span>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","86","\u00E1\u00BB","<span class=""flex h-10 items-center justify-center rounded-lg border-2 border-slate-200 bg-slate-100 px-6 text-sm font-bold text-slate-500"">Báº¡n bá»‹ cháº·n</span>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","91","\u00E1\u00BB","<button class=""flex h-10 items-center justify-center rounded-lg border-2 border-slate-200 bg-white px-6 text-sm font-bold text-slate-700 hover:bg-slate-50"" type=""submit"">Há»§y theo dĂµi</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","111","\u00E1\u00BB","<option value="""">Chá»n lĂ½ do</option>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","114","\u00E1\u00BB","<option value=""Ná»™i dung vi pháº¡m"">Ná»™i dung vi pháº¡m</option>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","116","\u00E1\u00BB","<textarea name=""details"" rows=""2"" maxlength=""1000"" placeholder=""Chi tiáº¿t (khĂ´ng báº¯t buá»™c)"" class=""w-full rounded-lg border border-slate-300 px-2 py-1.5 text-sm""></textarea>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","117","\u00E1\u00BB","<button class=""w-full rounded-lg border border-amber-300 px-3 py-1.5 text-xs font-semibold text-amber-700 hover:bg-amber-50"" type=""submit"">Gá»­i bĂ¡o cĂ¡o</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","120","\u00E1\u00BB","<form method=""post"" action=""<?= URLROOT; ?>/users/<?= $profileUserId; ?>/block"" class=""mb-2 border-b border-slate-100 pb-3"" data-confirm=""Báº¡n cháº¯c cháº¯n muá»‘n cháº·n tĂ i khoáº£n nĂ y?"">"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","126","\u00C6","<button type=""button"" class=""w-full rounded-lg border border-slate-300 px-3 py-1.5 text-left text-xs font-semibold text-slate-700 hover:bg-slate-50"" data-copy-link-btn data-link=""<?= htmlspecialchars(URLROOT . '/users/' . $profileUserId, ENT_QUOTES, 'UTF-8'); ?>"">Sao chĂ©p liĂªn káº¿t há»“ sÆ¡</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","126","\u00E1\u00BB","<button type=""button"" class=""w-full rounded-lg border border-slate-300 px-3 py-1.5 text-left text-xs font-semibold text-slate-700 hover:bg-slate-50"" data-copy-link-btn data-link=""<?= htmlspecialchars(URLROOT . '/users/' . $profileUserId, ENT_QUOTES, 'UTF-8'); ?>"">Sao chĂ©p liĂªn káº¿t há»“ sÆ¡</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","130","\u00C4","<a class=""flex h-10 items-center justify-center rounded-lg bg-primary px-6 text-sm font-bold text-white"" href=""<?= URLROOT; ?>/login"">ÄÄƒng nháº­p Ä‘á»ƒ theo dĂµi</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","130","\u00E1\u00BB","<a class=""flex h-10 items-center justify-center rounded-lg bg-primary px-6 text-sm font-bold text-white"" href=""<?= URLROOT; ?>/login"">ÄÄƒng nháº­p Ä‘á»ƒ theo dĂµi</a>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","138","\u00E1\u00BB","<h3 class=""mb-2 text-lg font-bold"">Giá»›i thiá»‡u</h3>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","144","\u00E1\u00BB","<span class=""text-xs font-medium uppercase tracking-wider text-slate-400"">CĂ´ng thá»©c</span>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","174","\u00E1\u00BB","<button class=""profile-tab border-b-2 border-primary px-6 py-4 text-sm font-bold text-primary"" type=""button"" data-tab=""recipes"">CĂ´ng thá»©c cá»§a tĂ´i</button>"
"D:\xampp\htdocs\cooking_website\app\views\user\profile.php","175","\u00E1\u00BB","<button class=""profile-tab border-b-2 border-transparent px-6 py-4 text-sm font-bold text-slate-500"" type=""button"" data-tab=""ingredients"">NguyĂªn liá»‡u</button>"
